Foothill Total,,,"22,932"
,EOPS and CARE participant,,3
,EOPS participant,,230
,Not an EOPS/CARE participant,,"22,699"
Fresno City Total,,,"35,527"
,EOPS and CARE participant,,143
,EOPS participant,,"2,196"
,Not an EOPS/CARE participant,,"33,188"
Fullerton Total,,,"25,117"
,EOPS and CARE participant,,38
,EOPS participant,,971
,Not an EOPS/CARE participant,,"24,108"
Gavilan Total,,,"8,296"
,EOPS and CARE participant,,29
,EOPS participant,,420
,Not an EOPS/CARE participant,,"7,847"
Glendale Total,,,"20,598"
,EOPS and CARE participant,,21
,EOPS participant,,"1,567"
,Not an EOPS/CARE participant,,"19,010"
Golden West Total,,,"16,787"
,EOPS and CARE participant,,12
,EOPS participant,,615
,Not an EOPS/CARE participant,,"16,160"
Grossmont Total,,,"17,288"
,EOPS and CARE participant,,26
,EOPS participant,,716
,Not an EOPS/CARE participant,,"16,546"
Hartnell Total,,,"11,227"
,EOPS and CARE participant,,28
,EOPS participant,,518
,Not an EOPS/CARE participant,,"10,681"
Imperial Total,,,"11,104"
,EOPS and CARE participant,,104
,EOPS participant,,"1,803"
,Not an EOPS/CARE participant,,"9,197"
Irvine Total,,,"18,898"
,EOPS and CARE participant,,17
,EOPS participant,,565
,Not an EOPS/CARE participant,,"18,316"
LA City Total,,,"25,402"
,EOPS and CARE participant,,37
,EOPS participant,,"1,635"
,Not an EOPS/CARE participant,,"23,730"
LA Harbor Total,,,"11,997"
,EOPS and CARE participant,,47
,EOPS participant,,574
,Not an EOPS/CARE participant,,"11,376"
LA Mission Total,,,"15,722"
,EOPS and CARE participant,,36
,EOPS participant,,669
,Not an EOPS/CARE participant,,"15,017"
LA Pierce Total,,,"23,544"
,EOPS and CARE participant,,26
,EOPS participant,,792
,Not an EOPS/CARE participant,,"22,726"
LA Swest Total,,,"9,703"
,EOPS and CARE participant,,17
,EOPS participant,,299
,Not an EOPS/CARE participant,,"9,387"
LA Trade Total,,,"17,889"
,EOPS and CARE participant,,76
,EOPS participant,,"1,039"
,Not an EOPS/CARE participant,,"16,774"
LA Valley Total,,,"24,500"
,EOPS and CARE participant,,56
,EOPS participant,,"1,104"
,Not an EOPS/CARE participant,,"23,340"
Lake Tahoe Total,,,"8,649"
,EOPS and CARE participant,,8
,EOPS participant,,112
,Not an EOPS/CARE participant,,"8,529"
Laney Total,,,"16,005"
,EOPS and CARE participant,,27
,EOPS participant,,481
,Not an EOPS/CARE participant,,"15,497"
Las Positas Total,,,"9,387"
,EOPS and CARE participant,,11
,EOPS participant,,237
,Not an EOPS/CARE participant,,"9,139"
Lassen Total,,,"2,869"
,EOPS and CARE participant,,14
,EOPS participant,,212
,Not an EOPS/CARE participant,,"2,643"
Lemoore College Total,,,"6,230"
,EOPS and CARE participant,,31
,EOPS participant,,402
,Not an EOPS/CARE participant,,"5,797"
Long Beach Total,,,"34,567"
,EOPS and CARE participant,,129
,EOPS participant,,"1,227"
,Not an EOPS/CARE participant,,"33,211"
Los Medanos Total,,,"10,505"
,EOPS and CARE participant,,28
,EOPS participant,,524
,Not an EOPS/CARE participant,,"9,953"
Madera Total,,,"8,568"
,EOPS and CARE participant,,18
,EOPS participant,,232
,Not an EOPS/CARE participant,,"8,318"
Marin Total,,,"7,706"
,EOPS and CARE participant,,19
,EOPS participant,,291
,Not an EOPS/CARE participant,,"7,396"
Mendocino Total,,,"5,943"
,EOPS and CARE participant,,22
,EOPS participant,,411
,Not an EOPS/CARE participant,,"5,510"
Merced Total,,,"14,979"
,EOPS and CARE participant,,146
,EOPS participant,,"1,178"
,Not an EOPS/CARE participant,,"13,655"
Merritt Total,,,"11,180"
,EOPS and CARE participant,,17
,EOPS participant,,169
,Not an EOPS/CARE participant,,"10,994"
MiraCosta Total,,,"15,838"
,EOPS and CARE participant,,30
,EOPS participant,,532
,Not an EOPS/CARE participant,,"15,276"
Mission Total,,,"9,980"
,EOPS and CARE participant,,16
,EOPS participant,,422
,Not an EOPS/CARE participant,,"9,542"
Modesto Total,,,"21,183"
,EOPS and CARE participant,,65
,EOPS participant,,"1,090"
,Not an EOPS/CARE participant,,"20,028"
Monterey Total,,,"9,789"
,EOPS and CARE participant,,33
,EOPS participant,,554
,Not an EOPS/CARE participant,,"9,202"
Moorpark Total,,,"17,846"
,EOPS and CARE participant,,29
,EOPS participant,,395
,Not an EOPS/CARE participant,,"17,422"
Moreno Valley Total,,,"13,386"
,EOPS and CARE participant,,30
,EOPS participant,,370
,Not an EOPS/CARE participant,,"12,986"
Mt San Antonio Total,,,"61,026"
,EOPS and CARE participant,,81
,EOPS participant,,"1,384"
,Not an EOPS/CARE participant,,"59,561"
Mt. San Jacinto Total,,,"22,122"
,EOPS and CARE participant,,39
,EOPS participant,,395
,Not an EOPS/CARE participant,,"21,688"
Napa Total,,,"5,778"
,EOPS and CARE participant,,12
,EOPS participant,,196
,Not an EOPS/CARE participant,,"5,570"
Norco Total,,,"13,536"
,EOPS and CARE participant,,20
,EOPS participant,,344
,Not an EOPS/CARE participant,,"13,172"
North Orange Continuing Education Total,,,"10,657"
,Not an EOPS/CARE participant,,"10,657"
Ohlone Total,,,"15,088"
,EOPS and CARE participant,,4
,EOPS participant,,130
,Not an EOPS/CARE participant,,"14,954"
Orange Coast Total,,,"22,517"
,EOPS and CARE participant,,20
,EOPS participant,,"1,028"
,Not an EOPS/CARE participant,,"21,469"
Oxnard Total,,,"9,738"
,EOPS and CARE participant,,48
,EOPS participant,,656
,Not an EOPS/CARE participant,,"9,034"
Palo Verde Total,,,"5,967"
,EOPS and CARE participant,,22
,EOPS participant,,624
,Not an EOPS/CARE participant,,"5,321"
Palomar Total,,,"25,754"
,EOPS and CARE participant,,27
,EOPS participant,,602
,Not an EOPS/CARE participant,,"25,125"
Pasadena Total,,,"30,472"
,EOPS and CARE participant,,16
,EOPS participant,,818
,Not an EOPS/CARE participant,,"29,638"
Porterville Total,,,"5,233"
,EOPS and CARE participant,,35
,EOPS participant,,679
,Not an EOPS/CARE participant,,"4,519"
Redwoods Total,,,"5,908"
,EOPS and CARE participant,,49
,EOPS participant,,506
,Not an EOPS/CARE participant,,"5,353"
Reedley College Total,,,"12,288"
,EOPS and CARE participant,,31
,EOPS participant,,664
,Not an EOPS/CARE participant,,"11,593"
Rio Hondo Total,,,"24,950"
,EOPS and CARE participant,,73
,EOPS participant,,968
,Not an EOPS/CARE participant,,"23,909"
Riverside Total,,,"25,931"
,EOPS and CARE participant,,68
,EOPS participant,,"1,205"
,Not an EOPS/CARE participant,,"24,658"
Sacramento City Total,,,"24,556"
,EOPS and CARE participant,,36
,EOPS participant,,802
,Not an EOPS/CARE participant,,"23,718"
Saddleback Total,,,"33,104"
,EOPS and CARE participant,,15
,EOPS participant,,504
,Not an EOPS/CARE participant,,"32,585"
San Bernardino Total,,,"14,557"
,EOPS and CARE participant,,21
,EOPS participant,,285
,Not an EOPS/CARE participant,,"14,251"
San Diego City Total,,,"17,542"
,EOPS and CARE participant,,56
,EOPS participant,,"1,019"
,Not an EOPS/CARE participant,,"16,467"
San Diego College of Continuing Ed Total,,,"21,433"
,Not an EOPS/CARE participant,,"21,433"
San Diego Mesa Total,,,"25,851"
,EOPS and CARE participant,,16
,EOPS participant,,743
,Not an EOPS/CARE participant,,"25,092"
San Diego Miramar Total,,,"19,190"
,EOPS and CARE participant,,26
,EOPS participant,,453
,Not an EOPS/CARE participant,,"18,711"
San Francisco Total,,,"30,360"
,EOPS and CARE participant,,17
,EOPS participant,,"1,119"
,Not an EOPS/CARE participant,,"29,224"
San Joaquin Delta Total,,,"23,566"
,EOPS and CARE participant,,54
,EOPS participant,,739
,Not an EOPS/CARE participant,,"22,773"
San Jose City Total,,,"10,919"
,EOPS and CARE participant,,13
,EOPS participant,,773
,Not an EOPS/CARE participant,,"10,133"
San Mateo Total,,,"11,893"
,EOPS and CARE participant,,7
,EOPS participant,,390
,Not an EOPS/CARE participant,,"11,496"
Santa Ana Total,,,"45,457"
,EOPS and CARE participant,,20
,EOPS participant,,862
,Not an EOPS/CARE participant,,"44,575"
Santa Barbara Total,,,"23,101"
,EOPS and CARE participant,,3
,EOPS participant,,931
,Not an EOPS/CARE participant,,"22,167"
Santa Monica Total,,,"32,825"
,EOPS and CARE participant,,3
,EOPS participant,,637
,Not an EOPS/CARE participant,,"32,185"
Santa Rosa Total,,,"27,754"
,EOPS and CARE participant,,21
,EOPS participant,,717
,Not an EOPS/CARE participant,,"27,016"
Santiago Canyon Total,,,"21,877"
,EOPS and CARE participant,,11
,EOPS participant,,183
,Not an EOPS/CARE participant,,"21,683"
Sequoias Total,,,"16,644"
,EOPS and CARE participant,,67
,EOPS participant,,"1,186"
,Not an EOPS/CARE participant,,"15,391"
Shasta Total,,,"11,382"
,EOPS and CARE participant,,41
,EOPS participant,,868
,Not an EOPS/CARE participant,,"10,473"
Sierra Total,,,"21,969"
,EOPS and CARE participant,,50
,EOPS participant,,689
,Not an EOPS/CARE participant,,"21,230"
Siskiyous Total,,,"2,449"
,EOPS and CARE participant,,2
,EOPS participant,,123
,Not an EOPS/CARE participant,,"2,324"
Skyline Total,,,"14,124"
,EOPS and CARE participant,,3
,EOPS participant,,152
,Not an EOPS/CARE participant,,"13,969"
Solano Total,,,"10,999"
,EOPS and CARE participant,,19
,EOPS participant,,210
,Not an EOPS/CARE participant,,"10,770"
Southwestern Total,,,"24,842"
,EOPS and CARE participant,,65
,EOPS participant,,"1,888"
,Not an EOPS/CARE participant,,"22,889"
Taft Total,,,"6,512"
,EOPS and CARE participant,,7
,EOPS participant,,212
,Not an EOPS/CARE participant,,"6,293"
Ventura Total,,,"14,969"
,EOPS and CARE participant,,15
,EOPS participant,,472
,Not an EOPS/CARE participant,,"14,482"
Victor Valley Total,,,"17,007"
,EOPS and CARE participant,,72
,EOPS participant,,"1,219"
,Not an EOPS/CARE participant,,"15,716"
West LA Total,,,"15,609"
,EOPS and CARE participant,,50
,EOPS participant,,693
,Not an EOPS/CARE participant,,"14,866"
West Valley Total,,,"11,876"
,EOPS and CARE participant,,8
,EOPS participant,,313
,Not an EOPS/CARE participant,,"11,555"
Woodland Total,,,"5,370"
,EOPS and CARE participant,,26
,EOPS participant,,394
,Not an EOPS/CARE participant,,"4,950"
Yuba Total,,,"7,618"
,EOPS and CARE participant,,22
,EOPS participant,,447
,Not an EOPS/CARE participant,,"7,149"
