,EOPS and CARE participant,,6
,EOPS participant,,104
,Not an EOPS/CARE participant,,"2,825"
Folsom Lake Total,,,"11,089"
,EOPS and CARE participant,,34
,EOPS participant,,178
,Not an EOPS/CARE participant,,"10,877"
Foothill Total,,,"28,296"
,EOPS and CARE participant,,20
,EOPS participant,,409
,Not an EOPS/CARE participant,,"27,867"
Fresno City Total,,,"31,069"
,EOPS and CARE participant,,139
,EOPS participant,,"1,400"
,Not an EOPS/CARE participant,,"29,530"
Fullerton Total,,,"33,251"
,EOPS and CARE participant,,93
,EOPS participant,,874
,Not an EOPS/CARE participant,,"32,284"
Gavilan Total,,,"10,756"
,EOPS and CARE participant,,97
,EOPS participant,,321
,Not an EOPS/CARE participant,,"10,338"
Glendale Total,,,"27,080"
,EOPS and CARE participant,,25
,EOPS participant,,"1,843"
,Not an EOPS/CARE participant,,"25,212"
Golden West Total,,,"17,409"
,EOPS and CARE participant,,28
,EOPS participant,,895
,Not an EOPS/CARE participant,,"16,486"
Grossmont Total,,,"25,140"
,EOPS and CARE participant,,108
,EOPS participant,,732
,Not an EOPS/CARE participant,,"24,300"
Hartnell Total,,,"13,532"
,EOPS and CARE participant,,90
,EOPS participant,,536
,Not an EOPS/CARE participant,,"12,906"
Imperial Total,,,"10,227"
,EOPS and CARE participant,,161
,EOPS participant,,982
,Not an EOPS/CARE participant,,"9,084"
Irvine Total,,,"20,194"
,EOPS and CARE participant,,27
,EOPS participant,,474
,Not an EOPS/CARE participant,,"19,693"
LA City Total,,,"32,653"
,EOPS and CARE participant,,75
,EOPS participant,,"2,187"
,Not an EOPS/CARE participant,,"30,391"
LA Harbor Total,,,"13,813"
,EOPS and CARE participant,,74
,EOPS participant,,507
,Not an EOPS/CARE participant,,"13,232"
LA ITV Total,,,"1,557"
,Not an EOPS/CARE participant,,"1,557"
LA Mission Total,,,"14,039"
,EOPS and CARE participant,,37
,EOPS participant,,703
,Not an EOPS/CARE participant,,"13,299"
LA Pierce Total,,,"29,978"
,EOPS and CARE participant,,33
,EOPS participant,,"1,005"
,Not an EOPS/CARE participant,,"28,940"
LA Swest Total,,,"14,039"
,EOPS and CARE participant,,34
,EOPS participant,,613
,Not an EOPS/CARE participant,,"13,392"
LA Trade Total,,,"23,351"
,EOPS and CARE participant,,173
,EOPS participant,,"2,203"
,Not an EOPS/CARE participant,,"20,975"
LA Valley Total,,,"28,315"
,EOPS and CARE participant,,62
,EOPS participant,,"1,037"
,Not an EOPS/CARE participant,,"27,216"
Lake Tahoe Total,,,"5,511"
,EOPS and CARE participant,,13
,EOPS participant,,108
,Not an EOPS/CARE participant,,"5,390"
Laney Total,,,"19,693"
,EOPS and CARE participant,,140
,EOPS participant,,648
,Not an EOPS/CARE participant,,"18,905"
Las Positas Total,,,"11,793"
,EOPS and CARE participant,,16
,EOPS participant,,200
,Not an EOPS/CARE participant,,"11,577"
Lassen Total,,,"4,599"
,EOPS and CARE participant,,12
,EOPS participant,,189
,Not an EOPS/CARE participant,,"4,398"
Lemoore College Total,,,"5,969"
,EOPS and CARE participant,,16
,EOPS participant,,204
,Not an EOPS/CARE participant,,"5,749"
Long Beach Total,,,"31,278"
,EOPS and CARE participant,,119
,EOPS participant,,"1,427"
,Not an EOPS/CARE participant,,"29,732"
Los Medanos Total,,,"12,491"
,EOPS and CARE participant,,78
,EOPS participant,,474
,Not an EOPS/CARE participant,,"11,939"
Marin Total,,,"9,767"
,EOPS and CARE participant,,28
,EOPS participant,,326
,Not an EOPS/CARE participant,,"9,413"
Mendocino Total,,,"6,256"
,EOPS and CARE participant,,5
,EOPS participant,,185
,Not an EOPS/CARE participant,,"6,066"
Merced Total,,,"15,176"
,EOPS and CARE participant,,70
,EOPS participant,,998
,Not an EOPS/CARE participant,,"14,108"
Merritt Total,,,"10,568"
,EOPS and CARE participant,,84
,EOPS participant,,483
,Not an EOPS/CARE participant,,"10,001"
MiraCosta Total,,,"23,768"
,EOPS and CARE participant,,46
,EOPS participant,,572
,Not an EOPS/CARE participant,,"23,150"
Mission Total,,,"15,161"
,EOPS and CARE participant,,25
,EOPS participant,,367
,Not an EOPS/CARE participant,,"14,769"
Modesto Total,,,"24,108"
,EOPS and CARE participant,,63
,EOPS participant,,879
,Not an EOPS/CARE participant,,"23,166"
Monterey Total,,,"16,061"
,EOPS and CARE participant,,60
,EOPS participant,,415
,Not an EOPS/CARE participant,,"15,586"
Moorpark Total,,,"18,477"
,EOPS and CARE participant,,23
,EOPS participant,,378
,Not an EOPS/CARE participant,,"18,076"
Moreno Valley Total,,,"12,785"
,EOPS and CARE participant,,46
,EOPS participant,,365
,Not an EOPS/CARE participant,,"12,374"
Mt San Antonio Total,,,"55,211"
,EOPS and CARE participant,,78
,EOPS participant,,823
,Not an EOPS/CARE participant,,"54,310"
Mt. San Jacinto Total,,,"20,253"
,EOPS and CARE participant,,77
,EOPS participant,,455
,Not an EOPS/CARE participant,,"19,721"
Napa Total,,,"9,360"
,EOPS and CARE participant,,23
,EOPS participant,,189
,Not an EOPS/CARE participant,,"9,148"
Norco Total,,,"13,081"
,EOPS and CARE participant,,20
,EOPS participant,,310
,Not an EOPS/CARE participant,,"12,751"
North Orange Continuing Education Total,,,"25,358"
,Not an EOPS/CARE participant,,"25,358"
Ohlone Total,,,"16,150"
,EOPS and CARE participant,,26
,EOPS participant,,197
,Not an EOPS/CARE participant,,"15,927"
Orange Coast Total,,,"27,959"
,EOPS and CARE participant,,71
,EOPS participant,,"1,277"
,Not an EOPS/CARE participant,,"26,611"
Oxnard Total,,,"9,992"
,EOPS and CARE participant,,115
,EOPS participant,,805
,Not an EOPS/CARE participant,,"9,072"
Palo Verde Total,,,"4,893"
,EOPS and CARE participant,,15
,EOPS participant,,373
,Not an EOPS/CARE participant,,"4,505"
Palomar Total,,,"37,051"
,EOPS and CARE participant,,30
,EOPS participant,,833
,Not an EOPS/CARE participant,,"36,188"
Pasadena Total,,,"38,387"
,EOPS and CARE participant,,5
,EOPS participant,,920
,Not an EOPS/CARE participant,,"37,462"
Porterville Total,,,"5,040"
,EOPS and CARE participant,,40
,EOPS participant,,474
,Not an EOPS/CARE participant,,"4,526"
Redwoods Total,,,"7,287"
,EOPS and CARE participant,,59
,EOPS participant,,775
,Not an EOPS/CARE participant,,"6,453"
Reedley College Total,,,"18,593"
,EOPS and CARE participant,,45
,EOPS participant,,680
,Not an EOPS/CARE participant,,"17,868"
Rio Hondo Total,,,"26,591"
,EOPS and CARE participant,,93
,EOPS participant,,854
,Not an EOPS/CARE participant,,"25,644"
Riverside Total,,,"26,639"
,EOPS and CARE participant,,61
,EOPS participant,,513
,Not an EOPS/CARE participant,,"26,065"
Sacramento City Total,,,"33,511"
,EOPS and CARE participant,,83
,EOPS participant,,962
,Not an EOPS/CARE participant,,"32,466"
Saddleback Total,,,"38,256"
,EOPS and CARE participant,,8
,EOPS participant,,363
,Not an EOPS/CARE participant,,"37,885"
San Bernardino Total,,,"16,150"
,EOPS and CARE participant,,58
,EOPS participant,,744
,Not an EOPS/CARE participant,,"15,348"
San Diego City Total,,,"22,140"
,EOPS and CARE participant,,59
,EOPS participant,,"1,100"
,Not an EOPS/CARE participant,,"20,981"
San Diego College of Continuing Ed Total,,,"36,031"
,Not an EOPS/CARE participant,,"36,031"
San Diego Mesa Total,,,"31,852"
,EOPS and CARE participant,,33
,EOPS participant,,601
,Not an EOPS/CARE participant,,"31,218"
San Diego Miramar Total,,,"17,001"
,EOPS and CARE participant,,18
,EOPS participant,,449
,Not an EOPS/CARE participant,,"16,534"
San Francisco Total,,,"39,934"
,EOPS and CARE participant,,69
,EOPS participant,,943
,Not an EOPS/CARE participant,,"38,922"
San Francisco Ctrs Total,,,"36,354"
,Not an EOPS/CARE participant,,"36,354"
San Joaquin Delta Total,,,"23,386"
,EOPS and CARE participant,,119
,EOPS participant,,900
,Not an EOPS/CARE participant,,"22,367"
San Jose City Total,,,"13,571"
,EOPS and CARE participant,,59
,EOPS participant,,644
,Not an EOPS/CARE participant,,"12,868"
San Mateo Total,,,"14,523"
,EOPS and CARE participant,,6
,EOPS participant,,361
,Not an EOPS/CARE participant,,"14,156"
Santa Ana Total,,,"66,549"
,EOPS and CARE participant,,43
,EOPS participant,,"1,059"
,Not an EOPS/CARE participant,,"65,447"
Santa Barbara Total,,,"26,888"
,EOPS and CARE participant,,35
,EOPS participant,,"1,328"
,Not an EOPS/CARE participant,,"25,525"
Santa Barbara Cont Total,,,"4,692"
,Not an EOPS/CARE participant,,"4,692"
Santa Monica Total,,,"44,263"
,EOPS and CARE participant,,25
,EOPS participant,,861
,Not an EOPS/CARE participant,,"43,377"
Santa Rosa Total,,,"37,993"
,EOPS and CARE participant,,43
,EOPS participant,,530
,Not an EOPS/CARE participant,,"37,420"
Santiago Canyon Total,,,"29,157"
,EOPS and CARE participant,,15
,EOPS participant,,322
,Not an EOPS/CARE participant,,"28,820"
Sequoias Total,,,"14,608"
,EOPS and CARE participant,,97
,EOPS participant,,999
,Not an EOPS/CARE participant,,"13,512"
Shasta Total,,,"12,700"
,EOPS and CARE participant,,43
,EOPS participant,,754
,Not an EOPS/CARE participant,,"11,903"
Sierra Total,,,"24,880"
,EOPS and CARE participant,,83
,EOPS participant,,536
,Not an EOPS/CARE participant,,"24,261"
Siskiyous Total,,,"4,753"
,EOPS and CARE participant,,8
,EOPS participant,,306
,Not an EOPS/CARE participant,,"4,439"
Skyline Total,,,"16,170"
,EOPS and CARE participant,,45
,EOPS participant,,397
,Not an EOPS/CARE participant,,"15,728"
Solano Total,,,"14,062"
,EOPS and CARE participant,,20
,EOPS participant,,304
,Not an EOPS/CARE participant,,"13,738"
Southwestern Total,,,"27,868"
,EOPS and CARE participant,,86
,EOPS participant,,"1,823"
,Not an EOPS/CARE participant,,"25,959"
Taft Total,,,"10,813"
,EOPS and CARE participant,,15
,EOPS participant,,228
,Not an EOPS/CARE participant,,"10,570"
Ventura Total,,,"18,355"
,EOPS and CARE participant,,19
,EOPS participant,,622
,Not an EOPS/CARE participant,,"17,714"
Victor Valley Total,,,"15,741"
,EOPS and CARE participant,,18
,EOPS participant,,"1,247"
,Not an EOPS/CARE participant,,"14,476"
West LA Total,,,"15,514"
,EOPS and CARE participant,,61
,EOPS participant,,504
,Not an EOPS/CARE participant,,"14,949"
West Valley Total,,,"17,914"
,EOPS and CARE participant,,18
,EOPS participant,,252
,Not an EOPS/CARE participant,,"17,644"
Woodland Total,,,"4,111"
,EOPS and CARE participant,,27
,EOPS participant,,163
,Not an EOPS/CARE participant,,"3,921"
Yuba Total,,,"9,943"
,EOPS and CARE participant,,65
,EOPS participant,,627
,Not an EOPS/CARE participant,,"9,251"
