Evergreen Valley Total,,,"14,593"
,EOPS and CARE participant,,21
,EOPS participant,,723
,Not an EOPS/CARE participant,,"13,849"
Feather River Total,,,"3,475"
,EOPS and CARE participant,,5
,EOPS participant,,129
,Not an EOPS/CARE participant,,"3,341"
Folsom Lake Total,,,"12,113"
,EOPS and CARE participant,,24
,EOPS participant,,290
,Not an EOPS/CARE participant,,"11,799"
Foothill Total,,,"31,330"
,EOPS and CARE participant,,8
,EOPS participant,,422
,Not an EOPS/CARE participant,,"30,900"
Fresno City Total,,,"36,570"
,EOPS and CARE participant,,147
,EOPS participant,,"1,971"
,Not an EOPS/CARE participant,,"34,452"
Fullerton Total,,,"32,719"
,EOPS and CARE participant,,97
,EOPS participant,,"1,448"
,Not an EOPS/CARE participant,,"31,174"
Gavilan Total,,,"9,675"
,EOPS and CARE participant,,80
,EOPS participant,,446
,Not an EOPS/CARE participant,,"9,149"
Glendale Total,,,"26,670"
,EOPS and CARE participant,,33
,EOPS participant,,"2,082"
,Not an EOPS/CARE participant,,"24,555"
Golden West Total,,,"17,745"
,EOPS and CARE participant,,19
,EOPS participant,,884
,Not an EOPS/CARE participant,,"16,842"
Grossmont Total,,,"25,287"
,EOPS and CARE participant,,130
,EOPS participant,,"1,053"
,Not an EOPS/CARE participant,,"24,104"
Hartnell Total,,,"18,271"
,EOPS and CARE participant,,61
,EOPS participant,,631
,Not an EOPS/CARE participant,,"17,579"
Imperial Total,,,"11,306"
,EOPS and CARE participant,,161
,EOPS participant,,"1,331"
,Not an EOPS/CARE participant,,"9,814"
Irvine Total,,,"22,258"
,EOPS and CARE participant,,17
,EOPS participant,,724
,Not an EOPS/CARE participant,,"21,517"
LA City Total,,,"28,363"
,EOPS and CARE participant,,83
,EOPS participant,,"2,305"
,Not an EOPS/CARE participant,,"25,975"
LA Harbor Total,,,"13,018"
,EOPS and CARE participant,,64
,EOPS participant,,763
,Not an EOPS/CARE participant,,"12,191"
LA ITV Total,,,869
,Not an EOPS/CARE participant,,869
LA Mission Total,,,"16,690"
,EOPS and CARE participant,,28
,EOPS participant,,671
,Not an EOPS/CARE participant,,"15,991"
LA Pierce Total,,,"29,157"
,EOPS and CARE participant,,13
,EOPS participant,,"1,153"
,Not an EOPS/CARE participant,,"27,991"
LA Swest Total,,,"12,325"
,EOPS and CARE participant,,42
,EOPS participant,,620
,Not an EOPS/CARE participant,,"11,663"
LA Trade Total,,,"23,695"
,EOPS and CARE participant,,165
,EOPS participant,,"1,701"
,Not an EOPS/CARE participant,,"21,829"
LA Valley Total,,,"26,929"
,EOPS and CARE participant,,49
,EOPS participant,,"1,167"
,Not an EOPS/CARE participant,,"25,713"
Lake Tahoe Total,,,"6,769"
,EOPS and CARE participant,,5
,EOPS participant,,175
,Not an EOPS/CARE participant,,"6,589"
Laney Total,,,"17,967"
,EOPS and CARE participant,,94
,EOPS participant,,931
,Not an EOPS/CARE participant,,"16,942"
Las Positas Total,,,"12,785"
,EOPS and CARE participant,,13
,EOPS participant,,285
,Not an EOPS/CARE participant,,"12,487"
Lassen Total,,,"4,152"
,EOPS and CARE participant,,14
,EOPS participant,,241
,Not an EOPS/CARE participant,,"3,897"
Lemoore College Total,,,"6,624"
,EOPS and CARE participant,,22
,EOPS participant,,314
,Not an EOPS/CARE participant,,"6,288"
Long Beach Total,,,"35,254"
,EOPS and CARE participant,,113
,EOPS participant,,"1,710"
,Not an EOPS/CARE participant,,"33,431"
Los Medanos Total,,,"13,174"
,EOPS and CARE participant,,50
,EOPS participant,,674
,Not an EOPS/CARE participant,,"12,450"
Marin Total,,,"9,992"
,EOPS and CARE participant,,28
,EOPS participant,,307
,Not an EOPS/CARE participant,,"9,657"
Mendocino Total,,,"6,688"
,EOPS and CARE participant,,22
,EOPS participant,,513
,Not an EOPS/CARE participant,,"6,153"
Merced Total,,,"16,480"
,EOPS and CARE participant,,119
,EOPS participant,,"1,098"
,Not an EOPS/CARE participant,,"15,263"
Merritt Total,,,"11,544"
,EOPS and CARE participant,,40
,EOPS participant,,579
,Not an EOPS/CARE participant,,"10,925"
MiraCosta Total,,,"23,392"
,EOPS and CARE participant,,38
,EOPS participant,,575
,Not an EOPS/CARE participant,,"22,779"
Mission Total,,,"14,007"
,EOPS and CARE participant,,26
,EOPS participant,,408
,Not an EOPS/CARE participant,,"13,573"
Modesto Total,,,"24,834"
,EOPS and CARE participant,,91
,EOPS participant,,"1,322"
,Not an EOPS/CARE participant,,"23,421"
Monterey Total,,,"13,032"
,EOPS and CARE participant,,68
,EOPS participant,,730
,Not an EOPS/CARE participant,,"12,234"
Moorpark Total,,,"19,944"
,EOPS and CARE participant,,29
,EOPS participant,,495
,Not an EOPS/CARE participant,,"19,420"
Moreno Valley Total,,,"14,927"
,EOPS and CARE participant,,38
,EOPS participant,,499
,Not an EOPS/CARE participant,,"14,390"
Mt San Antonio Total,,,"66,450"
,EOPS and CARE participant,,84
,EOPS participant,,"1,294"
,Not an EOPS/CARE participant,,"65,072"
Mt. San Jacinto Total,,,"23,350"
,EOPS and CARE participant,,54
,EOPS participant,,478
,Not an EOPS/CARE participant,,"22,818"
Napa Total,,,"8,887"
,EOPS and CARE participant,,14
,EOPS participant,,321
,Not an EOPS/CARE participant,,"8,552"
Norco Total,,,"14,703"
,EOPS and CARE participant,,27
,EOPS participant,,444
,Not an EOPS/CARE participant,,"14,232"
North Orange Continuing Education Total,,,"22,176"
,Not an EOPS/CARE participant,,"22,176"
Ohlone Total,,,"15,171"
,EOPS and CARE participant,,13
,EOPS participant,,273
,Not an EOPS/CARE participant,,"14,885"
Orange Coast Total,,,"28,875"
,EOPS and CARE participant,,41
,EOPS participant,,"1,319"
,Not an EOPS/CARE participant,,"27,515"
Oxnard Total,,,"10,755"
,EOPS and CARE participant,,99
,EOPS participant,,874
,Not an EOPS/CARE participant,,"9,782"
Palo Verde Total,,,"6,742"
,EOPS and CARE participant,,18
,EOPS participant,,671
,Not an EOPS/CARE participant,,"6,053"
Palomar Total,,,"36,690"
,EOPS and CARE participant,,41
,EOPS participant,,894
,Not an EOPS/CARE participant,,"35,755"
Pasadena Total,,,"41,751"
,EOPS and CARE participant,,39
,EOPS participant,,924
,Not an EOPS/CARE participant,,"40,788"
Porterville Total,,,"5,281"
,EOPS and CARE participant,,77
,EOPS participant,,720
,Not an EOPS/CARE participant,,"4,484"
Redwoods Total,,,"7,271"
,EOPS and CARE participant,,53
,EOPS participant,,680
,Not an EOPS/CARE participant,,"6,538"
Reedley College Total,,,"16,802"
,EOPS and CARE participant,,59
,EOPS participant,,"1,005"
,Not an EOPS/CARE participant,,"15,738"
Rio Hondo Total,,,"30,967"
,EOPS and CARE participant,,114
,EOPS participant,,"1,564"
,Not an EOPS/CARE participant,,"29,289"
Riverside Total,,,"30,009"
,EOPS and CARE participant,,67
,EOPS participant,,"1,031"
,Not an EOPS/CARE participant,,"28,911"
Sacramento City Total,,,"31,562"
,EOPS and CARE participant,,59
,EOPS participant,,"1,132"
,Not an EOPS/CARE participant,,"30,371"
Saddleback Total,,,"39,815"
,EOPS and CARE participant,,25
,EOPS participant,,518
,Not an EOPS/CARE participant,,"39,272"
San Bernardino Total,,,"19,351"
,EOPS and CARE participant,,40
,EOPS participant,,825
,Not an EOPS/CARE participant,,"18,486"
San Diego City Total,,,"24,157"
,EOPS and CARE participant,,73
,EOPS participant,,"1,237"
,Not an EOPS/CARE participant,,"22,847"
San Diego College of Continuing Ed Total,,,"32,910"
,Not an EOPS/CARE participant,,"32,910"
San Diego Mesa Total,,,"34,877"
,EOPS and CARE participant,,41
,EOPS participant,,"1,097"
,Not an EOPS/CARE participant,,"33,739"
San Diego Miramar Total,,,"26,014"
,EOPS and CARE participant,,21
,EOPS participant,,858
,Not an EOPS/CARE participant,,"25,135"
San Francisco Total,,,"39,541"
,EOPS and CARE participant,,55
,EOPS participant,,"1,204"
,Not an EOPS/CARE participant,,"38,282"
San Francisco Ctrs Total,,,"28,584"
,Not an EOPS/CARE participant,,"28,584"
San Joaquin Delta Total,,,"23,802"
,EOPS and CARE participant,,85
,EOPS participant,,"1,016"
,Not an EOPS/CARE participant,,"22,701"
San Jose City Total,,,"14,320"
,EOPS and CARE participant,,23
,EOPS participant,,793
,Not an EOPS/CARE participant,,"13,504"
San Mateo Total,,,"14,145"
,EOPS and CARE participant,,3
,EOPS participant,,408
,Not an EOPS/CARE participant,,"13,734"
Santa Ana Total,,,"61,802"
,EOPS and CARE participant,,35
,EOPS participant,,"1,529"
,Not an EOPS/CARE participant,,"60,238"
Santa Barbara Total,,,"24,073"
,EOPS and CARE participant,,32
,EOPS participant,,"1,141"
,Not an EOPS/CARE participant,,"22,900"
Santa Monica Total,,,"44,508"
,EOPS and CARE participant,,23
,EOPS participant,,"1,020"
,Not an EOPS/CARE participant,,"43,465"
Santa Rosa Total,,,"38,367"
,EOPS and CARE participant,,27
,EOPS participant,,733
,Not an EOPS/CARE participant,,"37,607"
Santiago Canyon Total,,,"28,614"
,EOPS and CARE participant,,11
,EOPS participant,,412
,Not an EOPS/CARE participant,,"28,191"
Sequoias Total,,,"16,892"
,EOPS and CARE participant,,105
,EOPS participant,,"1,103"
,Not an EOPS/CARE participant,,"15,684"
Shasta Total,,,"13,845"
,EOPS and CARE participant,,65
,EOPS participant,,941
,Not an EOPS/CARE participant,,"12,839"
Sierra Total,,,"25,515"
,EOPS and CARE participant,,81
,EOPS participant,,742
,Not an EOPS/CARE participant,,"24,692"
Siskiyous Total,,,"6,372"
,EOPS and CARE participant,,9
,EOPS participant,,259
,Not an EOPS/CARE participant,,"6,104"
Skyline Total,,,"14,757"
,EOPS and CARE participant,,13
,EOPS participant,,428
,Not an EOPS/CARE participant,,"14,316"
Solano Total,,,"13,677"
,EOPS and CARE participant,,19
,EOPS participant,,206
,Not an EOPS/CARE participant,,"13,452"
Southwestern Total,,,"27,570"
,EOPS and CARE participant,,91
,EOPS participant,,"2,301"
,Not an EOPS/CARE participant,,"25,178"
Taft Total,,,"9,524"
,EOPS and CARE participant,,17
,EOPS participant,,310
,Not an EOPS/CARE participant,,"9,197"
Ventura Total,,,"19,170"
,EOPS and CARE participant,,23
,EOPS participant,,773
,Not an EOPS/CARE participant,,"18,374"
Victor Valley Total,,,"16,556"
,EOPS and CARE participant,,135
,EOPS participant,,"1,330"
,Not an EOPS/CARE participant,,"15,091"
West LA Total,,,"19,127"
,EOPS and CARE participant,,38
,EOPS participant,,558
,Not an EOPS/CARE participant,,"18,531"
West Valley Total,,,"13,801"
,EOPS and CARE participant,,9
,EOPS participant,,364
,Not an EOPS/CARE participant,,"13,428"
Woodland Total,,,"6,293"
,EOPS and CARE participant,,46
,EOPS participant,,453
,Not an EOPS/CARE participant,,"5,794"
Yuba Total,,,"8,896"
,EOPS and CARE participant,,50
,EOPS participant,,778
,Not an EOPS/CARE participant,,"8,068"
