,EOPS participant,,976
,Not an EOPS/CARE participant,,"21,931"
Monterey Total,,,"19,818"
,EOPS and CARE participant,,45
,EOPS participant,,357
,Not an EOPS/CARE participant,,"19,416"
Moorpark Total,,,"18,245"
,EOPS and CARE participant,,18
,EOPS participant,,381
,Not an EOPS/CARE participant,,"17,846"
Moreno Valley Total,,,"14,356"
,EOPS and CARE participant,,22
,EOPS participant,,301
,Not an EOPS/CARE participant,,"14,033"
Mt San Antonio Total,,,"54,538"
,EOPS and CARE participant,,91
,EOPS participant,,752
,Not an EOPS/CARE participant,,"53,695"
Mt. San Jacinto Total,,,"20,121"
,EOPS and CARE participant,,81
,EOPS participant,,381
,Not an EOPS/CARE participant,,"19,659"
Napa Total,,,"9,161"
,EOPS and CARE participant,,21
,EOPS participant,,154
,Not an EOPS/CARE participant,,"8,986"
Norco Total,,,"12,819"
,EOPS and CARE participant,,18
,EOPS participant,,283
,Not an EOPS/CARE participant,,"12,518"
North Orange Continuing Education Total,,,"25,057"
,Not an EOPS/CARE participant,,"25,057"
Ohlone Total,,,"16,239"
,EOPS and CARE participant,,23
,EOPS participant,,189
,Not an EOPS/CARE participant,,"16,027"
Orange Coast Total,,,"26,772"
,EOPS and CARE participant,,72
,EOPS participant,,"1,018"
,Not an EOPS/CARE participant,,"25,682"
Oxnard Total,,,"9,946"
,EOPS and CARE participant,,111
,EOPS participant,,729
,Not an EOPS/CARE participant,,"9,106"
Palo Verde Total,,,"4,939"
,EOPS and CARE participant,,24
,EOPS participant,,361
,Not an EOPS/CARE participant,,"4,554"
Palomar Total,,,"36,577"
,EOPS and CARE participant,,43
,EOPS participant,,799
,Not an EOPS/CARE participant,,"35,735"
Pasadena Total,,,"33,309"
,EOPS and CARE participant,,19
,EOPS participant,,703
,Not an EOPS/CARE participant,,"32,587"
Porterville Total,,,"5,026"
,EOPS and CARE participant,,77
,EOPS participant,,419
,Not an EOPS/CARE participant,,"4,530"
Redwoods Total,,,"7,505"
,EOPS and CARE participant,,57
,EOPS participant,,691
,Not an EOPS/CARE participant,,"6,757"
Reedley College Total,,,"17,946"
,EOPS and CARE participant,,45
,EOPS participant,,595
,Not an EOPS/CARE participant,,"17,306"
Rio Hondo Total,,,"27,635"
,EOPS and CARE participant,,84
,EOPS participant,,769
,Not an EOPS/CARE participant,,"26,782"
Riverside Total,,,"25,695"
,EOPS and CARE participant,,53
,EOPS participant,,378
,Not an EOPS/CARE participant,,"25,264"
Sacramento City Total,,,"34,676"
,EOPS and CARE participant,,79
,EOPS participant,,887
,Not an EOPS/CARE participant,,"33,710"
Saddleback Total,,,"39,281"
,EOPS and CARE participant,,13
,EOPS participant,,388
,Not an EOPS/CARE participant,,"38,880"
San Bernardino Total,,,"15,477"
,EOPS and CARE participant,,62
,EOPS participant,,600
,Not an EOPS/CARE participant,,"14,815"
San Diego City Total,,,"22,806"
,EOPS and CARE participant,,51
,EOPS participant,,984
,Not an EOPS/CARE participant,,"21,771"
San Diego College of Continuing Ed Total,,,"35,654"
,Not an EOPS/CARE participant,,"35,654"
San Diego Mesa Total,,,"32,924"
,EOPS and CARE participant,,34
,EOPS participant,,514
,Not an EOPS/CARE participant,,"32,376"
San Diego Miramar Total,,,"16,930"
,EOPS and CARE participant,,20
,EOPS participant,,435
,Not an EOPS/CARE participant,,"16,475"
San Francisco Total,,,"42,952"
,EOPS and CARE participant,,75
,EOPS participant,,964
,Not an EOPS/CARE participant,,"41,913"
San Francisco Ctrs Total,,,"38,219"
,Not an EOPS/CARE participant,,"38,219"
San Joaquin Delta Total,,,"22,895"
,EOPS and CARE participant,,153
,EOPS participant,,872
,Not an EOPS/CARE participant,,"21,870"
San Jose City Total,,,"13,962"
,EOPS and CARE participant,,63
,EOPS participant,,581
,Not an EOPS/CARE participant,,"13,318"
San Mateo Total,,,"14,947"
,EOPS and CARE participant,,12
,EOPS participant,,362
,Not an EOPS/CARE participant,,"14,573"
Santa Ana Total,,,"68,046"
,EOPS and CARE participant,,40
,EOPS participant,,931
,Not an EOPS/CARE participant,,"67,075"
Santa Barbara Total,,,"26,934"
,EOPS and CARE participant,,57
,EOPS participant,,"1,200"
,Not an EOPS/CARE participant,,"25,677"
Santa Barbara Cont Total,,,"8,328"
,Not an EOPS/CARE participant,,"8,328"
Santa Monica Total,,,"45,099"
,EOPS and CARE participant,,46
,EOPS participant,,824
,Not an EOPS/CARE participant,,"44,229"
Santa Rosa Total,,,"36,397"
,EOPS and CARE participant,,41
,EOPS participant,,484
,Not an EOPS/CARE participant,,"35,872"
Santiago Canyon Total,,,"31,283"
,EOPS and CARE participant,,13
,EOPS participant,,274
,Not an EOPS/CARE participant,,"30,996"
Sequoias Total,,,"14,522"
,EOPS and CARE participant,,96
,EOPS participant,,940
,Not an EOPS/CARE participant,,"13,486"
Shasta Total,,,"12,321"
,EOPS and CARE participant,,43
,EOPS participant,,659
,Not an EOPS/CARE participant,,"11,619"
Sierra Total,,,"23,942"
,EOPS and CARE participant,,73
,EOPS participant,,532
,Not an EOPS/CARE participant,,"23,337"
Siskiyous Total,,,"4,748"
,EOPS and CARE participant,,19
,EOPS participant,,301
,Not an EOPS/CARE participant,,"4,428"
Skyline Total,,,"15,893"
,EOPS and CARE participant,,39
,EOPS participant,,372
,Not an EOPS/CARE participant,,"15,482"
Solano Total,,,"12,887"
,EOPS and CARE participant,,29
,EOPS participant,,183
,Not an EOPS/CARE participant,,"12,675"
Southwestern Total,,,"26,037"
,EOPS and CARE participant,,87
,EOPS participant,,"1,661"
,Not an EOPS/CARE participant,,"24,289"
Taft Total,,,"10,338"
,EOPS and CARE participant,,16
,EOPS participant,,220
,Not an EOPS/CARE participant,,"10,102"
Ventura Total,,,"19,218"
,EOPS and CARE participant,,28
,EOPS participant,,578
,Not an EOPS/CARE participant,,"18,612"
Victor Valley Total,,,"16,562"
,EOPS and CARE participant,,59
,EOPS participant,,"1,194"
,Not an EOPS/CARE participant,,"15,309"
West LA Total,,,"14,056"
,EOPS and CARE participant,,46
,EOPS participant,,492
,Not an EOPS/CARE participant,,"13,518"
West Valley Total,,,"17,679"
,EOPS and CARE participant,,19
,EOPS participant,,282
,Not an EOPS/CARE participant,,"17,378"
Woodland Total,,,"4,088"
,EOPS and CARE participant,,25
,EOPS participant,,155
,Not an EOPS/CARE participant,,"3,908"
Yuba Total,,,"10,309"
,EOPS and CARE participant,,82
,EOPS participant,,592
,Not an EOPS/CARE participant,,"9,635"
