Year,College,Retention Rate,Success Rate
2014,Glendale,0.7514038876889849,0.5922246220302376
2014,Golden West,0.76642874723111,0.5702682746738863
2014,Grossmont,0.8011411310622588,0.594059405940594
2014,Hartnell,0.8438868976503385,0.680605336519315
2014,Imperial,0.8367123287671233,0.6926027397260274
2014,Irvine,0.85007006071929,0.6546784991437024
2014,LA City,0.7311126373626373,0.510989010989011
2014,LA Harbor,0.829465731246627,0.6449001618996222
2014,LA Mission,0.7696160267111853,0.5420144685587089
2014,LA Pierce,0.7975460122699386,0.6321209465381245
2014,LA Swest,0.7735449735449735,0.5703703703703704
2014,LA Trade,0.7941550190597204,0.5806861499364676
2014,LA Valley,0.7190024587284861,0.49841938883034775
2014,Lake Tahoe,0.8726790450928382,0.7214854111405835
2014,Laney,0.78714722883373,0.6320979258755526
2014,Las Positas,0.7968449403616775,0.6360138514813389
2014,Lassen,0.8258064516129032,0.5935483870967742
2014,Lemoore College,0.7721212121212121,0.6218181818181818
2014,Long Beach,0.8065934065934066,0.5866300366300367
2014,Los Medanos,0.8120214395099541,0.6814701378254211
2014,Madera,nan,nan
2014,Marin,0.802901023890785,0.6237201365187713
2014,Mendocino,0.8603213844252163,0.6934487021013597
2014,Merced,0.8174041297935103,0.5631268436578171
2014,Merritt,0.8119180633147114,0.7169459962756052
2014,MiraCosta,0.7523344651952462,0.5916808149405772
2014,Mission,0.7915681639085894,0.5776201733648542
2014,Modesto,0.794283565250094,0.6201579541180895
2014,Monterey,0.8168398031711318,0.651175505740842
2014,Moorpark,0.7589041095890411,0.5989345509893456
2014,Moreno Valley,0.7942212825933757,0.5447498238195913
2014,Mt San Antonio,0.7987717235071214,0.5444923559388475
2014,Mt. San Jacinto,0.8269598470363289,0.655831739961759
2014,Napa,0.854911838790932,0.690176322418136
2014,Norco College,0.8673822714681441,0.7351108033240997
2014,Ohlone,0.8068690890990543,0.6896465903434544
2014,Orange Coast,0.7874357509994289,0.5987435750999429
2014,Oxnard,0.791156462585034,0.6414965986394557
2014,Palo Verde,0.8461538461538461,0.6076923076923076
2014,Palomar,0.8703379561060993,0.5642924464790628
2014,Pasadena,0.826942436167292,0.6577285622769287
2014,Porterville,0.916452442159383,0.7210796915167095
2014,Redwoods,0.8459837877671333,0.660280029476787
2014,Reedley College,0.9113522095792538,0.6946282085207727
2014,Rio Hondo,0.8477466504263094,0.6065773447015834
2014,Riverside,0.7717151945192072,0.5404942500611696
2014,Sacramento City,0.7743655363616976,0.5794412454681168
2014,Saddleback,0.7395733230828369,0.5433403805496829
2014,San Bernardino,0.8490970309152127,0.5993265993265994
2014,San Diego City,0.8110091743119267,0.5483617300131062
2014,San Diego Mesa,0.8273470398810998,0.6527124102055982
2014,San Diego Miramar,0.8119547657512116,0.6403877221324717
2014,San Francisco,0.8247066090179123,0.6621371216800495
2014,San Joaquin Delta,0.8708245736977341,0.6246204157907032
2014,San Jose City,0.8056537102473498,0.6342756183745583
2014,San Mateo,0.7655020459553038,0.6260623229461756
2014,Santa Ana,0.7234268707482994,0.5554846938775511
2014,Santa Barbara,0.8962502101900117,0.7228854884815874
2014,Santa Monica,0.7122803139162153,0.5010500718470211
2014,Santa Rosa,0.8060726549792157,0.6376287728176396
2014,Santiago Canyon,0.7933210623192216,0.632132526952406
2014,Sequoias,0.840033153750518,0.6212184003315375
2014,Shasta,0.825374531835206,0.6015917602996255
2014,Sierra,0.8146085817228955,0.6411726170979365
2014,Siskiyous,0.818815331010453,0.5853658536585366
2014,Skyline,0.7789725209080047,0.6152927120669056
2014,Solano,0.8044153156260779,0.5829596412556054
2014,Southwestern,0.7958287596048299,0.5710757409440176
2014,Taft,0.7663043478260869,0.4945652173913043
2014,Ventura,0.7656942823803967,0.5904317386231038
2014,Victor Valley,0.9170854271356784,0.6864321608040201
2014,West LA,0.6782296650717703,0.47129186602870815
2014,West Valley,0.7988700564971751,0.6652542372881356
2014,Woodland,0.8530259365994236,0.6340057636887608
2014,Yuba,0.801762114537445,0.6123348017621145
2015,Alameda,0.8078668683812406,0.6444780635400907
2015,Allan Hancock,0.8074349442379182,0.6431226765799256
2015,American River,0.8266397891145915,0.6804155683051636
2015,Antelope Valley,0.794322293348177,0.6507097133314779
2015,Bakersfield,0.8194695599758891,0.5470162748643761
2015,Barstow,nan,nan
2015,Berkeley City,0.737870855148342,0.5937172774869109
2015,Butte,0.9076558800315706,0.712707182320442
2015,Cabrillo,0.7586391642110902,0.5545137958746317
2015,Canada,0.8128400435255713,0.6349292709466812
2015,Canyons,0.8420335021425789,0.6978963770938839
2015,Cerritos,0.7256771397616468,0.5430119176598049
2015,Cerro Coso,0.8074935400516796,0.6770025839793282
2015,Chabot Hayward,0.7537351880473983,0.5708397733127254
2015,Chaffey,0.8791534810126582,0.6483386075949367
2015,Citrus,0.8577202910266775,0.6267852330908111
2015,Clovis,nan,nan
2015,Coalinga College,0.7070175438596491,0.5771929824561404
2015,Coastline,0.7821267751991687,0.6293730516106685
2015,Columbia,0.861271676300578,0.7649325626204239
2015,Compton,0.763724808895066,0.6226546212647672
2015,Contra Costa,0.8638059701492538,0.7010261194029851
2015,Copper Mountain College,0.8333333333333334,0.6691176470588235
2015,Cosumnes River,0.7282051282051282,0.5251885369532429
2015,Crafton Hills,0.8920606601248885,0.6628010704727921
2015,Cuesta,0.8219610091743119,0.6307339449541285
2015,Cuyamaca,0.8623087621696801,0.7037552155771906
2015,Cypress,0.7278911564625851,0.5364431486880467
2015,Deanza,0.8410173366355497,0.6691750809678034
2015,Desert,0.7524649714582252,0.5448884276076803
2015,Diablo Valley,0.7784004075394804,0.6466632705043301
2015,East LA,0.7596746687655779,0.5539813721631903
2015,El Camino,0.7534134671490256,0.5864161512428522
2015,Evergreen Valley,0.8345708345708346,0.6911196911196911
2015,Feather River,0.9328165374677002,0.7441860465116279
2015,Folsom Lake,0.7679704016913319,0.653276955602537
2015,Foothill,0.8729508196721312,0.6331967213114754
2015,Fresno City,0.8796596434359806,0.5950162074554295
2015,Fullerton,0.734321550741163,0.5401679278532187
2015,Gavilan,0.8217054263565892,0.6612403100775194
2015,Glendale,0.783375850340136,0.6113945578231292
2015,Golden West,0.771219512195122,0.5614634146341464
2015,Grossmont,0.7962995287135626,0.616512480363065
2015,Hartnell,0.8422506040731792,0.6996893337935796
2015,Imperial,0.8045073375262054,0.640461215932914
2015,Irvine,0.8423300970873786,0.6235598705501618
2015,LA City,0.7310344827586207,0.5157421289355323
2015,LA Harbor,0.8146431881371641,0.6468952734012975
2015,LA Mission,0.7877697841726619,0.5328879753340185
2015,LA Pierce,0.7764498432601881,0.572884012539185
2015,LA Swest,0.8265204386839482,0.6011964107676969
2015,LA Trade,0.7586580086580087,0.5541125541125541
2015,LA Valley,0.7542603953646898,0.523517382413088
2015,Lake Tahoe,0.8961038961038961,0.7038961038961039
2015,Laney,0.7795275590551181,0.628976377952756
2015,Las Positas,0.7586088154269972,0.6070936639118457
2015,Lassen,0.834319526627219,0.650887573964497
2015,Lemoore College,0.7884160756501182,0.6371158392434988
2015,Long Beach,0.7788844621513944,0.5698871181938912
2015,Los Medanos,0.8134978229317852,0.6825108853410741
2015,Madera,nan,nan
2015,Marin,0.8161702127659575,0.6561702127659574
2015,Mendocino,0.8919213973799127,0.7216157205240175
2015,Merced,0.8164878599661208,0.5787690570299266
2015,Merritt,0.7993366500829188,0.6782752902155887
2015,MiraCosta,0.7424173834314169,0.5943866002716162
2015,Mission,0.763938315539739,0.5638592328983788
2015,Modesto,0.805677593781683,0.6255491720175735
2015,Monterey,0.7776669990029911,0.6071784646061814
2015,Moorpark,0.7536817788045047,0.5843199537972856
2015,Moreno Valley,0.8015312131919906,0.5859835100117785
2015,Mt San Antonio,0.7952597075138679,0.5516893595562279
2015,Mt. San Jacinto,0.8295744263581094,0.6693469307707394
2015,Napa,0.8802035152636448,0.7081406105457909
2015,Norco College,0.851150202976996,0.7168470906630582
2015,Ohlone,0.8379343169919086,0.7094240837696335
2015,Orange Coast,0.7875372182050191,0.6229264142917907
2015,Oxnard,0.7702182284980744,0.6187419768934531
2015,Palo Verde,0.8109756097560976,0.6219512195121951
2015,Palomar,0.8527472527472527,0.5601648351648352
2015,Pasadena,0.7973618980169972,0.6313739376770539
2015,Porterville,0.9195849546044098,0.7302204928664072
2015,Redwoods,0.8392737054472091,0.6415601882985877
2015,Reedley College,0.9000473709142587,0.6842728564661298
2015,Rio Hondo,0.8329048843187661,0.6136614028644877
2015,Riverside,0.7794749403341289,0.5446300715990453
2015,Sacramento City,0.7791197543500512,0.5766632548618219
2015,Saddleback,0.7477365524587254,0.541274631635008
2015,San Bernardino,0.8421336206896551,0.5991379310344828
2015,San Diego City,0.7987468671679198,0.5571428571428572
2015,San Diego Mesa,0.8402096342551294,0.6739518287243532
2015,San Diego Miramar,0.8427620632279534,0.6797004991680532
2015,San Francisco,0.839386049061258,0.6569823215019871
2015,San Joaquin Delta,0.8876779359430605,0.6205516014234875
2015,San Jose City,0.7914438502673797,0.6227889757301522
2015,San Mateo,0.7723718505647263,0.6423399942079351
2015,Santa Ana,0.73904576436222,0.5567672833495618
2015,Santa Barbara,0.8840483683948981,0.6890839821103197
2015,Santa Monica,0.7183175927959587,0.5182297386338678
2015,Santa Rosa,0.7995399858457183,0.6146496815286624
2015,Santiago Canyon,0.7506554798112218,0.608023072889355
2015,Sequoias,0.8471953578336557,0.6088974854932302
2015,Shasta,0.8246423627134287,0.6423627134287033
2015,Sierra,0.7951695308871343,0.6377148165350673
2015,Siskiyous,0.7432950191570882,0.5708812260536399
2015,Skyline,0.7922774401144083,0.6303181980693601
2015,Solano,0.8030875866414618,0.5708884688090737
2015,Southwestern,0.7893512535538899,0.5952442491599896
2015,Taft,0.7856154910096819,0.46196403872752423
2015,Ventura,0.8040189125295508,0.6108747044917258
2015,Victor Valley,0.9239738805970149,0.6665111940298507
2015,West LA,0.6844192634560906,0.49745042492917846
2015,West Valley,0.8068215230814466,0.6859747133196119
2015,Woodland,0.8339307048984468,0.6117084826762246
2015,Yuba,0.8348017621145375,0.643906020558003
2016,Alameda,0.8051865907653384,0.6287160025300442
2016,Allan Hancock,0.8312280701754386,0.6396491228070176
2016,American River,0.8423600605143722,0.694553706505295
2016,Antelope Valley,0.8166013712047012,0.660871694417238
2016,Bakersfield,0.7984042553191489,0.5473404255319149
2016,Barstow,0.8828996282527881,0.7620817843866171
2016,Berkeley City,0.7494184114323695,0.5888999667663676
2016,Butte,0.9176788124156545,0.7071524966261808
2016,Cabrillo,0.763903192584964,0.5633367662203913
2016,Canada,0.801317790167258,0.6457171819564116
2016,Canyons,0.86735807860262,0.7136098981077147
2016,Cerritos,0.7126484684309231,0.537612002500521
2016,Cerro Coso,0.8125701459034792,0.632996632996633
2016,Chabot Hayward,0.7409965466206216,0.5668475579674396
2016,Chaffey,0.8712958092232158,0.6058214974574785
2016,Citrus,0.8499134948096886,0.6191608996539792
2016,Clovis,0.921291258614436,0.6844396082698585
2016,Coalinga College,0.6760070052539404,0.5376532399299475
2016,Coastline,0.761515844495263,0.6194054230643581
2016,Columbia,0.879045996592845,0.7921635434412265
2016,Compton,0.7825788751714677,0.6454046639231824
2016,Contra Costa,0.8700665188470067,0.6895787139689579
2016,Copper Mountain College,0.8589473684210527,0.7010526315789474
2016,Cosumnes River,0.7382068103717588,0.5370196813495782
2016,Crafton Hills,0.8688767936665017,0.6427511133102425
2016,Cuesta,0.8039158386908241,0.6449444769140853
2016,Cuyamaca,0.864499634769905,0.6913805697589481
2016,Cypress,0.7403762029746281,0.5809273840769904
2016,Deanza,0.8523879862136878,0.6815361890694239
2016,Desert,0.7128764278296988,0.5311526479750779
2016,Diablo Valley,0.7894074360960496,0.6621804802478699
2016,East LA,0.7724297266076242,0.5769477602361699
2016,El Camino,0.7567149988115046,0.5884240551461849
2016,Evergreen Valley,0.830304649919829,0.6870657402458579
2016,Feather River,0.9228971962616822,0.7429906542056075
2016,Folsom Lake,0.8045496750232126,0.6689879294336118
2016,Foothill,0.8614238697384375,0.627576649922051
2016,Fresno City,0.8875920272939486,0.5911294666906087
2016,Fullerton,0.7530193236714976,0.5664251207729468
2016,Gavilan,0.8310567936736161,0.6642703091301222
2016,Glendale,0.7630448127685697,0.5684468999386126
2016,Golden West,0.7630161579892281,0.5655296229802513
2016,Grossmont,0.7875564152159897,0.5936492585428755
2016,Hartnell,0.8283701569004163,0.6829971181556196
2016,Imperial,0.8303664921465969,0.6696335078534031
2016,Irvine,0.8374460948730235,0.6286535697172976
2016,LA City,0.7471675611210495,0.5405485986881335
2016,LA Harbor,0.8056137410976121,0.6229576874738165
2016,LA Mission,0.7735004476275739,0.5425246195165622
2016,LA Pierce,0.781895937277263,0.5873129009265858
2016,LA Swest,0.8028846153846154,0.6153846153846154
2016,LA Trade,0.7758620689655172,0.5678160919540229
2016,LA Valley,0.7093477607454163,0.48271716260895703
2016,Lake Tahoe,0.8648648648648649,0.6781326781326781
2016,Laney,0.8369140625,0.6751302083333334
2016,Las Positas,0.7643006888289907,0.6181491464510332
2016,Lassen,0.88,0.615
2016,Lemoore College,0.7543103448275862,0.5926724137931034
2016,Long Beach,0.7579012922310446,0.5475634438735794
2016,Los Medanos,0.8126042014004669,0.6618872957652551
2016,Madera,nan,nan
2016,Marin,0.7660869565217391,0.6252173913043478
2016,Mendocino,0.8718718718718719,0.6836836836836837
2016,Merced,0.8282083862770012,0.5761118170266836
2016,Merritt,0.8333333333333334,0.7225950782997763
